Date,Time,Temperature,Humidity
01/16/22,06:59,19.8*C,33.4%
01/16/22,06:59,19.8*C,33.5%
01/16/22,06:59,19.8*C,33.4%
01/16/22,06:59,19.7*C,33.4%
01/16/22,06:59,19.8*C,33.4%
01/16/22,07:00,19.7*C,33.3%
01/16/22,07:00,19.8*C,33.4%
01/16/22,07:00,19.8*C,33.4%
01/16/22,07:00,19.8*C,33.4%
01/16/22,07:00,19.7*C,33.4%
01/16/22,07:01,19.8*C,33.4%
01/16/22,07:01,19.8*C,33.4%
01/16/22,07:01,19.7*C,33.3%
01/16/22,07:01,19.8*C,33.4%
01/16/22,07:02,19.8*C,33.4%
01/16/22,07:02,19.8*C,33.4%
01/16/22,07:02,19.8*C,33.4%
01/16/22,07:02,19.8*C,33.5%
01/16/22,07:03,19.8*C,33.5%
01/16/22,07:03,19.8*C,33.5%
01/16/22,07:03,19.8*C,33.5%
01/16/22,07:03,19.7*C,33.4%
01/16/22,07:04,19.8*C,33.5%
01/16/22,07:04,19.8*C,33.5%
01/16/22,07:04,19.8*C,33.5%
01/16/22,07:04,19.8*C,33.5%
01/16/22,07:04,19.8*C,33.5%
01/16/22,07:05,19.8*C,33.5%
01/16/22,07:05,19.8*C,33.5%
01/16/22,07:05,19.8*C,33.5%
01/16/22,07:05,19.8*C,33.5%
01/16/22,07:05,19.8*C,33.5%
01/16/22,07:06,19.8*C,33.5%
01/16/22,07:06,19.8*C,33.5%
01/16/22,07:06,19.8*C,33.5%
01/16/22,07:06,19.8*C,33.5%
01/16/22,07:07,19.8*C,33.5%
01/16/22,07:07,19.8*C,33.5%
01/16/22,07:07,19.8*C,33.5%
01/16/22,07:07,19.8*C,33.5%
01/16/22,07:08,19.8*C,33.5%
01/16/22,07:08,19.8*C,33.5%
01/16/22,07:08,19.8*C,33.5%
01/16/22,07:09,19.8*C,33.5%
01/16/22,07:09,19.8*C,33.5%
01/16/22,07:09,19.8*C,33.5%
01/16/22,07:09,19.8*C,33.5%
01/16/22,07:09,19.8*C,33.5%
01/16/22,07:10,19.8*C,33.5%
01/16/22,07:10,19.8*C,34.2%
01/16/22,07:10,19.8*C,33.5%
01/16/22,07:10,19.8*C,33.5%
01/16/22,07:11,19.8*C,33.5%
01/16/22,07:11,19.8*C,33.5%
01/16/22,07:11,19.8*C,33.5%
01/16/22,07:11,19.8*C,33.4%
01/16/22,07:12,19.8*C,33.5%
01/16/22,07:12,19.8*C,33.5%
01/16/22,07:12,19.8*C,33.5%
01/16/22,07:12,19.8*C,33.5%
01/16/22,07:13,19.8*C,33.6%
01/16/22,07:13,19.8*C,33.6%
01/16/22,07:13,19.8*C,33.5%
01/16/22,07:13,19.8*C,33.5%
01/16/22,07:14,19.8*C,33.4%
01/16/22,07:14,19.8*C,33.5%
01/16/22,07:14,19.8*C,33.5%
01/16/22,07:14,19.8*C,33.5%
01/16/22,07:15,19.8*C,33.6%
01/16/22,07:15,19.8*C,33.6%
01/16/22,07:15,19.8*C,33.6%
01/16/22,07:15,19.8*C,33.6%
01/16/22,07:15,19.8*C,33.7%
01/16/22,07:16,19.8*C,33.6%
01/16/22,07:16,19.8*C,33.6%
01/16/22,07:16,19.8*C,33.7%
01/16/22,07:16,19.8*C,33.7%
01/16/22,07:16,19.8*C,33.5%
01/16/22,07:17,19.8*C,33.2%
01/16/22,07:17,19.8*C,33.2%
01/16/22,07:17,19.8*C,33.4%
01/16/22,07:17,19.8*C,33.4%
01/16/22,07:18,19.8*C,33.5%
01/16/22,07:18,19.8*C,33.6%
01/16/22,07:18,19.8*C,33.6%
01/16/22,07:18,19.8*C,33.6%
01/16/22,07:18,19.8*C,33.8%
01/16/22,07:19,19.8*C,33.6%
01/16/22,07:19,19.8*C,33.6%
01/16/22,07:19,19.8*C,33.6%
01/16/22,07:19,19.8*C,33.6%
01/16/22,07:20,19.8*C,33.6%
01/16/22,07:20,19.8*C,33.6%
01/16/22,07:20,19.8*C,33.7%
01/16/22,07:20,19.8*C,33.6%
01/16/22,07:20,19.8*C,33.7%
01/16/22,07:21,19.8*C,33.7%
01/16/22,07:21,19.8*C,33.7%
01/16/22,07:21,19.8*C,33.7%
01/16/22,07:21,19.8*C,33.7%
01/16/22,07:22,19.8*C,33.7%
01/16/22,07:22,19.8*C,33.7%
01/16/22,07:22,19.8*C,33.7%
01/16/22,07:22,19.8*C,33.7%
01/16/22,07:23,19.8*C,33.7%
01/16/22,07:23,19.8*C,33.7%
01/16/22,07:23,19.8*C,33.7%
01/16/22,07:23,19.8*C,33.7%
01/16/22,07:24,19.8*C,33.7%
01/16/22,07:24,19.8*C,33.7%
01/16/22,07:24,19.8*C,33.8%
01/16/22,07:24,19.8*C,33.7%
01/16/22,07:24,19.8*C,33.8%
01/16/22,07:25,19.8*C,33.8%
01/16/22,07:25,19.8*C,33.8%
01/16/22,07:25,19.8*C,33.8%
01/16/22,07:25,19.8*C,33.8%
01/16/22,07:26,19.8*C,33.8%
01/16/22,07:26,19.8*C,33.8%
01/16/22,07:26,19.8*C,33.8%
01/16/22,07:26,19.8*C,33.9%
01/16/22,07:26,19.8*C,33.8%
01/16/22,07:27,19.8*C,33.8%
01/16/22,07:27,19.8*C,33.9%
01/16/22,07:27,19.8*C,33.9%
01/16/22,07:27,19.8*C,33.8%
01/16/22,07:28,19.8*C,33.8%
01/16/22,07:28,19.8*C,33.8%
01/16/22,07:28,19.8*C,33.8%
01/16/22,07:28,19.8*C,33.8%
01/16/22,07:28,19.8*C,33.8%
01/16/22,07:29,19.8*C,33.8%
01/16/22,07:29,19.8*C,33.8%
01/16/22,07:29,19.8*C,33.8%
01/16/22,07:29,19.8*C,33.8%
01/16/22,07:30,19.8*C,33.8%
01/16/22,07:30,19.8*C,33.8%
01/16/22,07:30,19.8*C,33.8%
01/16/22,07:30,19.8*C,33.8%
01/16/22,07:31,19.8*C,33.8%
01/16/22,07:31,19.8*C,33.8%
01/16/22,07:31,19.8*C,33.8%
01/16/22,07:31,19.8*C,33.8%
01/16/22,07:31,19.8*C,33.7%
01/16/22,07:32,19.8*C,33.7%
01/16/22,07:32,19.8*C,33.7%
01/16/22,07:32,19.8*C,33.7%
01/16/22,07:32,19.8*C,33.7%
01/16/22,07:33,19.8*C,33.8%
01/16/22,07:33,19.8*C,33.8%
01/16/22,07:33,19.8*C,33.8%
01/16/22,07:33,19.8*C,33.8%
01/16/22,07:33,19.8*C,33.8%
01/16/22,07:34,19.8*C,33.8%
01/16/22,07:34,19.8*C,33.8%
01/16/22,07:34,19.8*C,33.8%
01/16/22,07:34,19.8*C,33.8%
01/16/22,07:35,19.8*C,33.8%
01/16/22,07:35,19.8*C,33.8%
01/16/22,07:35,19.8*C,33.8%
01/16/22,07:35,19.8*C,33.8%
01/16/22,07:35,19.8*C,33.8%
01/16/22,07:36,19.8*C,33.8%
01/16/22,07:36,19.8*C,33.8%
01/16/22,07:36,19.8*C,33.7%
01/16/22,07:36,19.8*C,33.8%
01/16/22,07:37,19.8*C,33.8%
01/16/22,07:37,19.8*C,33.8%
01/16/22,07:37,19.8*C,33.8%
01/16/22,07:37,19.8*C,33.8%
01/16/22,07:37,19.8*C,33.8%
01/16/22,07:38,19.8*C,33.8%
01/16/22,07:38,19.8*C,33.8%
01/16/22,07:38,19.8*C,33.9%
01/16/22,07:38,19.8*C,33.8%
01/16/22,07:39,19.8*C,33.9%
01/16/22,07:39,19.8*C,33.8%
01/16/22,07:39,19.8*C,33.9%
01/16/22,07:39,19.8*C,33.9%
01/16/22,07:39,19.8*C,33.8%
01/16/22,07:40,19.8*C,33.9%
01/16/22,07:40,19.8*C,33.8%
01/16/22,07:40,19.8*C,33.8%
01/16/22,07:40,19.8*C,33.8%
01/16/22,07:41,19.8*C,33.8%
01/16/22,07:41,19.8*C,33.9%
01/16/22,07:41,19.8*C,33.8%
01/16/22,07:41,19.8*C,33.9%
01/16/22,07:41,19.8*C,33.8%
01/16/22,07:42,19.8*C,33.8%
01/16/22,07:42,19.8*C,33.8%
01/16/22,07:42,19.8*C,33.8%
01/16/22,07:42,19.8*C,33.8%
01/16/22,07:43,19.8*C,33.8%
01/16/22,07:43,19.8*C,33.8%
01/16/22,07:43,19.8*C,33.8%
01/16/22,07:43,19.8*C,33.8%
01/16/22,07:43,19.8*C,33.8%
01/16/22,07:44,19.8*C,33.8%
01/16/22,07:44,19.8*C,33.8%
01/16/22,07:44,19.8*C,33.8%
01/16/22,07:44,19.8*C,33.9%
01/16/22,07:45,19.8*C,33.8%
01/16/22,07:45,19.8*C,33.9%
01/16/22,07:45,19.8*C,33.9%
01/16/22,07:45,19.8*C,33.9%
01/16/22,07:46,19.8*C,33.9%
01/16/22,07:46,19.8*C,33.9%
01/16/22,07:46,19.8*C,33.9%
01/16/22,07:46,19.8*C,33.8%
01/16/22,07:47,19.8*C,33.9%
01/16/22,07:47,19.8*C,33.9%
01/16/22,07:47,19.8*C,33.9%
01/16/22,07:47,19.8*C,33.8%
01/16/22,07:47,19.8*C,33.8%
01/16/22,07:48,19.8*C,33.8%
01/16/22,07:48,19.8*C,33.8%
01/16/22,07:48,19.8*C,33.8%
01/16/22,07:48,19.8*C,33.9%
01/16/22,07:49,19.8*C,33.8%
01/16/22,07:49,19.8*C,33.9%
01/16/22,07:49,19.8*C,33.9%
01/16/22,07:49,19.9*C,33.9%
01/16/22,07:49,19.8*C,33.9%
01/16/22,07:50,19.8*C,33.8%
01/16/22,07:50,19.8*C,33.9%
01/16/22,07:50,19.8*C,33.9%
01/16/22,07:50,19.8*C,33.9%
01/16/22,07:50,19.8*C,33.9%
01/16/22,07:51,19.8*C,33.8%
01/16/22,07:51,19.8*C,33.9%
01/16/22,07:51,19.8*C,33.8%
01/16/22,07:51,19.8*C,33.8%
01/16/22,07:52,19.9*C,33.9%
01/16/22,07:52,19.8*C,33.9%
01/16/22,07:52,19.8*C,33.9%
01/16/22,07:52,19.9*C,33.9%
01/16/22,07:53,19.8*C,33.9%
01/16/22,07:53,19.8*C,33.9%
01/16/22,07:53,19.8*C,33.8%
01/16/22,07:53,19.8*C,33.9%
01/16/22,07:53,19.8*C,33.9%
01/16/22,07:54,19.9*C,33.9%
01/16/22,07:54,19.8*C,33.9%
01/16/22,07:54,19.9*C,33.9%
01/16/22,07:54,19.9*C,33.9%
01/16/22,07:55,19.8*C,33.9%
01/16/22,07:55,19.8*C,33.9%
01/16/22,07:55,19.9*C,33.9%
01/16/22,07:55,19.8*C,33.9%
01/16/22,07:56,19.8*C,33.9%
01/16/22,07:56,19.9*C,34.0%
01/16/22,07:56,19.9*C,34.0%
01/16/22,07:56,19.8*C,34.0%
01/16/22,07:56,19.8*C,34.0%
01/16/22,07:57,19.9*C,34.1%
01/16/22,07:57,19.8*C,34.0%
01/16/22,07:57,19.9*C,34.1%
01/16/22,07:57,19.8*C,34.0%
01/16/22,07:58,19.8*C,34.0%
01/16/22,07:58,19.8*C,34.0%
01/16/22,07:58,19.9*C,34.1%
01/16/22,07:58,19.8*C,34.0%
01/16/22,07:59,19.8*C,34.0%
01/16/22,07:59,19.9*C,34.1%
01/16/22,07:59,19.9*C,34.1%
01/16/22,07:59,19.9*C,34.1%
01/16/22,07:59,19.9*C,34.1%
01/16/22,08:00,19.8*C,34.0%
01/16/22,08:00,19.9*C,34.1%
01/16/22,08:00,19.9*C,34.1%
01/16/22,08:00,19.8*C,34.1%
01/16/22,08:00,19.8*C,34.1%
01/16/22,08:01,19.9*C,34.2%
01/16/22,08:01,19.8*C,34.1%
01/16/22,08:01,19.8*C,34.1%
01/16/22,08:01,19.9*C,34.2%
01/16/22,08:02,19.9*C,34.2%
01/16/22,08:02,19.8*C,34.1%
01/16/22,08:02,19.9*C,34.2%
01/16/22,08:02,19.9*C,34.1%
01/16/22,08:03,19.9*C,34.1%
01/16/22,08:03,19.9*C,34.1%
01/16/22,08:03,19.9*C,34.1%
01/16/22,08:03,19.8*C,34.0%
01/16/22,08:03,19.9*C,34.1%
01/16/22,08:04,19.8*C,34.0%
01/16/22,08:04,19.9*C,34.1%
01/16/22,08:04,19.8*C,34.0%
01/16/22,08:04,19.9*C,34.1%
01/16/22,08:05,19.9*C,34.1%
01/16/22,08:05,19.9*C,34.1%
01/16/22,08:05,19.8*C,34.0%
01/16/22,08:05,19.9*C,34.1%
01/16/22,08:05,19.8*C,34.0%
01/16/22,08:06,19.8*C,34.0%
01/16/22,08:06,19.9*C,34.1%
01/16/22,08:06,19.9*C,34.1%
01/16/22,08:06,19.9*C,34.1%
01/16/22,08:07,19.8*C,34.0%
01/16/22,08:07,19.9*C,34.1%
01/16/22,08:07,19.8*C,34.0%
01/16/22,08:08,19.9*C,34.1%
01/16/22,08:08,19.9*C,34.1%
01/16/22,08:08,19.9*C,34.1%
01/16/22,08:08,19.9*C,34.1%
01/16/22,08:09,19.9*C,34.1%
01/16/22,08:09,19.9*C,34.1%
01/16/22,08:09,19.9*C,34.1%
01/16/22,08:09,19.9*C,34.1%
01/16/22,08:09,19.9*C,34.1%
01/16/22,08:10,19.9*C,34.1%
01/16/22,08:10,19.9*C,34.1%
01/16/22,08:10,19.9*C,34.2%
01/16/22,08:10,19.9*C,34.2%
01/16/22,08:10,19.9*C,34.2%
01/16/22,08:11,19.9*C,34.2%
01/16/22,08:11,19.9*C,34.2%
01/16/22,08:11,19.9*C,34.2%
01/16/22,08:11,19.9*C,34.2%
01/16/22,08:12,19.9*C,34.2%
01/16/22,08:12,19.9*C,34.2%
01/16/22,08:12,19.9*C,34.2%
01/16/22,08:12,19.9*C,34.2%
01/16/22,08:13,19.9*C,34.2%
01/16/22,08:13,19.9*C,34.2%
01/16/22,08:13,19.9*C,34.2%
01/16/22,08:13,19.9*C,34.2%
01/16/22,08:14,19.9*C,34.2%
01/16/22,08:14,19.9*C,34.2%
01/16/22,08:14,19.9*C,34.1%
01/16/22,08:15,19.9*C,34.1%
01/16/22,08:15,19.9*C,34.1%
01/16/22,08:15,19.9*C,34.1%
01/16/22,08:15,19.9*C,34.1%
01/16/22,08:15,19.9*C,34.1%
01/16/22,08:16,19.9*C,34.1%
01/16/22,08:16,19.9*C,34.1%
01/16/22,08:16,19.9*C,34.1%
01/16/22,08:16,19.9*C,34.1%
01/16/22,08:17,19.9*C,34.1%
01/16/22,08:17,19.9*C,34.1%
01/16/22,08:17,19.9*C,34.1%
01/16/22,08:17,19.9*C,34.1%
01/16/22,08:18,19.9*C,34.1%
01/16/22,08:18,19.9*C,34.1%
01/16/22,08:18,19.9*C,34.2%
01/16/22,08:18,19.9*C,34.2%
01/16/22,08:18,19.9*C,34.2%
01/16/22,08:19,19.9*C,34.2%
01/16/22,08:19,19.9*C,34.2%
01/16/22,08:19,19.9*C,34.2%
01/16/22,08:19,19.9*C,34.2%
01/16/22,08:20,19.9*C,34.2%
01/16/22,08:20,19.9*C,34.2%
01/16/22,08:20,19.9*C,34.3%
01/16/22,08:20,19.9*C,34.2%
01/16/22,08:21,19.9*C,34.2%
01/16/22,08:21,19.9*C,34.2%
01/16/22,08:21,19.9*C,34.2%
01/16/22,08:21,19.9*C,34.2%
01/16/22,08:22,19.9*C,34.2%
01/16/22,08:22,19.9*C,34.2%
01/16/22,08:22,19.9*C,34.2%
01/16/22,08:22,19.9*C,34.3%
01/16/22,08:22,19.9*C,34.3%
01/16/22,08:23,19.9*C,8.7%
01/16/22,08:23,19.9*C,34.3%
01/16/22,08:23,19.9*C,34.3%
01/16/22,08:23,19.9*C,34.3%
01/16/22,08:24,19.9*C,34.3%
01/16/22,08:24,19.9*C,34.4%
01/16/22,08:24,19.9*C,34.3%
01/16/22,08:24,19.9*C,34.3%
01/16/22,08:25,19.9*C,34.4%
01/16/22,08:25,19.9*C,34.4%
01/16/22,08:25,19.9*C,34.3%
01/16/22,08:25,19.9*C,34.3%
01/16/22,08:25,19.9*C,34.4%
01/16/22,08:26,19.9*C,34.3%
01/16/22,08:26,19.9*C,34.4%
01/16/22,08:26,19.9*C,34.4%
01/16/22,08:26,19.9*C,34.4%
01/16/22,08:27,19.9*C,34.4%
01/16/22,08:27,19.9*C,34.3%
01/16/22,08:27,19.9*C,34.3%
01/16/22,08:27,19.9*C,34.3%
01/16/22,08:27,19.9*C,34.4%
01/16/22,08:28,19.9*C,34.4%
01/16/22,08:28,19.9*C,34.4%
01/16/22,08:28,19.9*C,34.4%
01/16/22,08:28,19.9*C,34.4%
01/16/22,08:28,19.9*C,34.4%
01/16/22,08:29,19.9*C,34.4%
01/16/22,08:29,19.9*C,34.4%
01/16/22,08:29,19.9*C,34.4%
01/16/22,08:29,20.0*C,34.5%
01/16/22,08:30,19.9*C,34.5%
01/16/22,08:30,19.9*C,34.5%
01/16/22,08:30,19.9*C,34.4%
01/16/22,08:30,19.9*C,34.4%
01/16/22,08:31,19.9*C,34.5%
01/16/22,08:31,19.9*C,34.5%
01/16/22,08:31,19.9*C,34.5%
01/16/22,08:31,19.9*C,34.5%
01/16/22,08:32,19.9*C,34.5%
01/16/22,08:32,19.9*C,34.5%
01/16/22,08:32,19.9*C,34.5%
01/16/22,08:32,19.9*C,34.5%
01/16/22,08:33,19.9*C,34.5%
01/16/22,08:33,19.9*C,34.6%
01/16/22,08:33,19.9*C,34.6%
01/16/22,08:33,19.9*C,34.6%
01/16/22,08:33,19.9*C,34.6%
01/16/22,08:34,20.0*C,34.7%
01/16/22,08:34,19.9*C,34.7%
01/16/22,08:34,19.9*C,34.7%
01/16/22,08:34,19.9*C,34.7%
01/16/22,08:35,19.9*C,34.7%
01/16/22,08:35,19.9*C,34.7%
01/16/22,08:35,19.9*C,34.7%
01/16/22,08:35,19.9*C,34.7%
01/16/22,08:35,19.9*C,34.7%
01/16/22,08:36,19.9*C,34.7%
01/16/22,08:36,19.9*C,34.7%
01/16/22,08:36,19.9*C,34.7%
01/16/22,08:36,19.9*C,34.7%
01/16/22,08:37,19.9*C,34.7%
01/16/22,08:37,20.0*C,34.8%
01/16/22,08:37,19.9*C,34.7%
01/16/22,08:37,19.9*C,34.7%
01/16/22,08:38,19.9*C,34.7%
01/16/22,08:38,19.9*C,34.7%
01/16/22,08:38,19.9*C,34.6%
01/16/22,08:38,19.9*C,34.7%
01/16/22,08:39,19.9*C,34.7%
01/16/22,08:39,19.9*C,34.6%
01/16/22,08:39,19.9*C,34.7%
01/16/22,08:39,19.9*C,34.7%
01/16/22,08:40,19.9*C,34.6%
01/16/22,08:40,19.9*C,34.7%
01/16/22,08:40,19.9*C,34.7%
01/16/22,08:40,19.9*C,34.7%
01/16/22,08:40,19.9*C,34.7%
01/16/22,08:41,19.9*C,34.7%
01/16/22,08:41,19.9*C,34.7%
01/16/22,08:41,19.9*C,34.7%
01/16/22,08:41,20.0*C,34.8%
01/16/22,08:42,19.9*C,34.7%
01/16/22,08:42,19.9*C,34.7%
01/16/22,08:42,19.9*C,34.7%
01/16/22,08:42,19.9*C,34.7%
01/16/22,08:43,19.9*C,34.7%
01/16/22,08:43,19.9*C,34.7%
01/16/22,08:43,19.9*C,34.7%
01/16/22,08:44,19.9*C,34.7%
01/16/22,08:44,19.9*C,34.7%
01/16/22,08:44,19.9*C,34.7%
01/16/22,08:44,20.0*C,34.8%
01/16/22,08:45,19.9*C,34.7%
01/16/22,08:45,19.9*C,34.7%
01/16/22,08:45,20.0*C,34.8%
01/16/22,08:45,20.0*C,34.9%
01/16/22,08:45,20.0*C,34.9%
01/16/22,08:46,19.9*C,34.8%
01/16/22,08:46,19.9*C,34.8%
01/16/22,08:46,19.9*C,34.9%
01/16/22,08:46,20.0*C,34.9%
01/16/22,08:46,20.0*C,34.9%
01/16/22,08:47,19.9*C,34.9%
01/16/22,08:47,19.9*C,34.8%
01/16/22,08:47,19.9*C,34.9%
01/16/22,08:47,19.9*C,34.9%
01/16/22,08:48,19.9*C,34.9%
01/16/22,08:48,20.0*C,34.9%
01/16/22,08:48,20.0*C,34.9%
01/16/22,08:48,20.0*C,34.9%
01/16/22,08:48,19.9*C,34.9%
01/16/22,08:49,19.9*C,34.9%
01/16/22,08:49,20.0*C,34.9%
01/16/22,08:49,20.0*C,34.9%
01/16/22,08:49,19.9*C,34.9%
01/16/22,08:50,20.0*C,34.9%
01/16/22,08:50,20.0*C,34.9%
01/16/22,08:50,20.0*C,34.9%
01/16/22,08:50,20.0*C,34.9%
01/16/22,08:50,20.0*C,34.9%
01/16/22,08:51,20.0*C,34.9%
01/16/22,08:51,19.9*C,34.8%
01/16/22,08:51,20.0*C,34.9%
01/16/22,08:51,20.0*C,34.9%
01/16/22,08:52,20.0*C,34.8%
01/16/22,08:52,20.0*C,34.9%
01/16/22,08:52,20.0*C,34.9%
01/16/22,08:52,20.0*C,34.8%
01/16/22,08:53,20.0*C,34.8%
01/16/22,08:53,19.9*C,34.7%
01/16/22,08:53,20.0*C,34.9%
01/16/22,08:53,20.0*C,34.9%
01/16/22,08:53,19.9*C,34.8%
01/16/22,08:54,20.0*C,34.9%
01/16/22,08:54,20.0*C,34.9%
01/16/22,08:54,20.0*C,34.9%
01/16/22,08:54,20.0*C,34.9%
01/16/22,08:55,20.0*C,34.9%
01/16/22,08:55,20.0*C,35.0%
01/16/22,08:55,20.0*C,35.0%
01/16/22,08:55,20.0*C,35.0%
01/16/22,08:55,20.0*C,34.9%
01/16/22,08:56,20.0*C,34.9%
01/16/22,08:56,20.0*C,35.0%
01/16/22,08:56,20.0*C,35.0%
01/16/22,08:56,20.0*C,35.0%
01/16/22,08:56,20.0*C,35.0%
01/16/22,08:57,20.0*C,34.9%
01/16/22,08:57,20.0*C,35.0%
01/16/22,08:57,20.0*C,35.0%
01/16/22,08:57,20.0*C,35.1%
01/16/22,08:58,20.0*C,9.4%
01/16/22,08:58,20.0*C,35.1%
01/16/22,08:58,20.0*C,35.1%
01/16/22,08:58,20.0*C,35.1%
01/16/22,08:59,20.0*C,35.1%
01/16/22,08:59,20.0*C,35.1%
01/16/22,08:59,20.0*C,35.1%
01/16/22,08:59,20.0*C,35.1%
01/16/22,08:59,20.0*C,35.1%
01/16/22,09:00,20.0*C,35.1%
01/16/22,09:00,20.0*C,35.1%
01/16/22,09:00,20.0*C,35.1%
01/16/22,09:00,20.0*C,35.0%
01/16/22,09:01,20.0*C,35.0%
01/16/22,09:01,20.0*C,35.0%
01/16/22,09:01,20.0*C,35.0%
01/16/22,09:01,20.0*C,34.9%
01/16/22,09:01,20.0*C,34.9%
01/16/22,09:02,20.0*C,34.9%
01/16/22,09:02,20.0*C,34.9%
01/16/22,09:02,20.0*C,34.9%
01/16/22,09:02,20.0*C,34.9%
01/16/22,09:03,19.9*C,34.8%
01/16/22,09:03,19.9*C,34.8%
01/16/22,09:03,20.0*C,34.9%
01/16/22,09:03,20.0*C,34.9%
01/16/22,09:03,20.0*C,34.9%
01/16/22,09:04,20.0*C,34.9%
01/16/22,09:04,20.0*C,34.9%
01/16/22,09:04,20.0*C,34.9%
01/16/22,09:04,20.0*C,34.9%
01/16/22,09:04,20.0*C,34.9%
01/16/22,09:05,20.0*C,34.9%
01/16/22,09:05,20.0*C,34.9%
01/16/22,09:05,20.0*C,34.9%
01/16/22,09:05,20.0*C,34.9%
01/16/22,09:06,20.0*C,35.0%
01/16/22,09:06,20.0*C,34.9%
01/16/22,09:06,19.9*C,34.9%
01/16/22,09:06,20.0*C,35.0%
01/16/22,09:06,20.0*C,35.0%
01/16/22,09:07,20.0*C,35.0%
01/16/22,09:07,20.0*C,35.0%
01/16/22,09:07,20.0*C,35.0%
01/16/22,09:07,20.0*C,35.0%
01/16/22,09:08,20.0*C,34.9%
01/16/22,09:08,20.0*C,34.9%
01/16/22,09:08,20.0*C,34.9%
01/16/22,09:08,20.0*C,34.9%
01/16/22,09:09,20.0*C,34.9%
01/16/22,09:09,20.0*C,34.9%
01/16/22,09:09,20.0*C,34.9%
01/16/22,09:09,20.0*C,34.9%
01/16/22,09:10,20.0*C,34.9%
01/16/22,09:10,20.0*C,34.9%
01/16/22,09:10,20.0*C,34.9%
01/16/22,09:10,20.0*C,34.9%
01/16/22,09:10,20.0*C,34.9%
01/16/22,09:11,20.0*C,34.9%
01/16/22,09:11,20.0*C,34.9%
01/16/22,09:11,20.0*C,34.9%
01/16/22,09:11,20.0*C,35.0%
01/16/22,09:11,20.0*C,34.9%
01/16/22,09:12,20.0*C,34.9%
01/16/22,09:12,20.0*C,34.9%
01/16/22,09:12,20.0*C,34.9%
01/16/22,09:12,20.0*C,34.9%
01/16/22,09:12,20.0*C,34.9%
01/16/22,09:13,20.0*C,34.9%
01/16/22,09:13,20.0*C,34.9%
01/16/22,09:13,20.0*C,34.9%
01/16/22,09:13,20.0*C,34.9%
01/16/22,09:14,20.0*C,34.9%
01/16/22,09:14,20.0*C,34.8%
01/16/22,09:14,20.0*C,34.9%
01/16/22,09:14,20.0*C,34.9%
01/16/22,09:14,20.0*C,34.9%
01/16/22,09:15,20.0*C,34.9%
01/16/22,09:15,20.0*C,34.9%
01/16/22,09:15,20.0*C,34.8%
01/16/22,09:15,20.0*C,34.9%
01/16/22,09:16,20.0*C,34.8%
01/16/22,09:16,20.0*C,34.8%
01/16/22,09:16,20.0*C,34.9%
01/16/22,09:16,20.0*C,34.9%
01/16/22,09:17,20.0*C,34.9%
01/16/22,09:17,20.0*C,34.9%
01/16/22,09:17,20.0*C,34.9%
01/16/22,09:17,20.0*C,34.9%
01/16/22,09:17,20.0*C,34.9%
01/16/22,09:18,20.0*C,34.9%
01/16/22,09:18,20.0*C,34.9%
01/16/22,09:18,20.0*C,34.9%
01/16/22,09:18,20.0*C,34.9%
01/16/22,09:19,20.0*C,34.9%
01/16/22,09:19,20.0*C,34.9%
01/16/22,09:19,20.0*C,34.9%
01/16/22,09:19,20.0*C,34.9%
01/16/22,09:20,20.0*C,34.9%
01/16/22,09:20,20.0*C,34.9%
01/16/22,09:20,20.0*C,34.9%
01/16/22,09:20,20.0*C,34.9%
01/16/22,09:20,20.0*C,34.9%
01/16/22,09:21,20.0*C,34.9%
01/16/22,09:21,20.0*C,34.9%
01/16/22,09:21,20.0*C,35.0%
01/16/22,09:21,20.0*C,35.0%
01/16/22,09:21,20.0*C,35.0%
01/16/22,09:22,20.0*C,34.9%
01/16/22,09:22,20.0*C,35.0%
01/16/22,09:22,20.0*C,34.9%
01/16/22,09:22,20.0*C,34.9%
01/16/22,09:23,20.0*C,34.9%
01/16/22,09:23,20.0*C,34.9%
01/16/22,09:23,20.0*C,34.9%
01/16/22,09:23,20.0*C,34.9%
01/16/22,09:24,20.0*C,34.9%
01/16/22,09:24,20.0*C,34.9%
01/16/22,09:24,20.0*C,34.9%
01/16/22,09:24,20.0*C,34.9%
01/16/22,09:24,20.0*C,35.0%
01/16/22,09:25,20.0*C,34.9%
01/16/22,09:25,20.0*C,34.9%
01/16/22,09:25,20.0*C,34.9%
01/16/22,09:25,20.0*C,34.9%
01/16/22,09:26,20.0*C,34.9%
01/16/22,09:26,20.0*C,34.9%
01/16/22,09:26,20.0*C,34.9%
01/16/22,09:26,20.0*C,34.9%
01/16/22,09:26,20.0*C,34.9%
01/16/22,09:27,20.0*C,34.9%
01/16/22,09:27,20.0*C,34.9%
01/16/22,09:27,20.0*C,34.9%
01/16/22,09:28,20.0*C,34.9%
01/16/22,09:28,20.0*C,34.9%
01/16/22,09:28,20.0*C,34.9%
01/16/22,09:28,20.0*C,34.9%
01/16/22,09:29,20.0*C,34.9%
01/16/22,09:29,20.0*C,34.9%
01/16/22,09:29,20.0*C,34.9%
01/16/22,09:29,20.0*C,34.9%
01/16/22,09:29,20.0*C,34.9%
01/16/22,09:30,20.1*C,34.9%
01/16/22,09:30,20.0*C,34.9%
01/16/22,09:30,20.0*C,34.9%
01/16/22,09:30,20.0*C,34.9%
01/16/22,09:30,20.0*C,34.9%
